,Unnamed: 0,candidateID,Office,District type,District name,GeoID,Party,First Name,Last Name,Incumbent (Y/N),Issue Stance,edited issue stance for site,Source URL,Issue Tag 1,state
1641,997,JimOberweis.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Republican,Jim,Oberweis,Y,I believe a voter (whether automatically registered or not) should be required to produce a state issued picture ID to vote as is required in many other states in order to reduce voter fraud in Illinois.,Supports requiring state issued voter ID,http://www.suntimescandidates.com/oberweis.-jim.html,Voting,IL
1642,998,JimOberweis.IL.2016,Illinois Senate,State Senate,25,state-senate-district-25,Republican,Jim,Oberweis,Y,"For an individual to receive 100% coverage under Workman??s Comp, the injury should be primarily related to the job.","Believes for an individual to receive 100% coverage under Workman's Comp, the injury should be primarily related to the job",http://www.suntimescandidates.com/oberweis.-jim.html,Workers' Rights,IL
1643,999,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,"At this current time with Illinois clearly in dire budget straights, I cannot in good faith support an increase in our budget deficit.",Opposes an increase in the budget deficit,http://www.suntimescandidates.com/urlacher--casey.html,Economy,IL
1644,1000,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,"I support the following elements to be a part of the budget resolution discussions - worker's compensation, lawsuit reform, and property tax freeze","Supports worker's compensation, lawsuit reform and property tax freeze to be a part of the budget resolution",http://elections.chicagotribune.com/candidates/casey-urlacher/,Economy,IL
1645,1001,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,"Other cuts include certain grant programs that have been identified as cronyism, for example, former Governor Pat Quinn's anti-violence program which was expanded to secure political support for his re-election",Supports cuts in certain grant programs,http://elections.chicagotribune.com/candidates/casey-urlacher/,Economy,IL
1646,1002,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,I have no problem with private sector unions.,Supports private sector unions,http://caseyurlacher.net/issues/#senate,Economy,IL
1647,1003,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,we need technology investment in our school's to keep our children competitive.,Supports technology investment in schools,http://elections.chicagotribune.com/candidates/casey-urlacher/,Education,IL
1648,1004,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,I support both the expansion of charter schools and the introduction of tuition vouchers in Illinois.,Supports both the expansion of charter schools and the introduction of tuition vouchers,http://elections.chicagotribune.com/candidates/casey-urlacher/,Education,IL
1649,1005,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,"DO you favor school districts outside Chicago picking up their own pension costs, as Chicago does now? No.",Opposes school districts outside Chicago picking up their own pension costs,http://www.suntimescandidates.com/urlacher--casey.html,Education,IL
1650,1006,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,I also believe school consolidation must become a reality.,Believes school consolidation must become a reality,http://elections.chicagotribune.com/candidates/casey-urlacher/,Education,IL
1651,1007,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,I would support a review of the current school formula as long as the new formula does not shift money from the suburbs to other areas of the state.,Supports a review of the current school formula as long as the new formula does not shift money from the suburbs to other areas of the state,http://elections.chicagotribune.com/candidates/casey-urlacher/,Education,IL
1652,1008,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,I believe the 2011 education reform package has been effective because it took a step in the right direction by tying teachers' and principals' performance evaluations to the growth of their students.,Believes the 2011 education reform package has been effective,http://elections.chicagotribune.com/candidates/casey-urlacher/,Education,IL
1653,1009,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,"No, I do not support a cap-and-trade program or a carbon tax.",Opposes cap-and-trade program or a carbon tax,http://www.suntimescandidates.com/urlacher--casey.html,Environment,IL
1654,1010,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,Do you support or oppose allowing families to petition the courts to temporarily remove guns from people in crisis? Yes,Supports allowing families to petition the courts to temporarily remove guns from people in crisis,http://www.suntimescandidates.com/urlacher--casey.html,Guns,IL
1655,1011,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,"Specific cuts I would examine include ensuring the Medicaid reform SMART Act reforms, passed in 2012, are fully implemented.",Supports the full implementation of the Medicaid reforms SMART Act reforms passed in 2012,http://elections.chicagotribune.com/candidates/casey-urlacher/,Healthcare,IL
1656,1012,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,I support a constitutional amendment to change the pension clause.,Supports a constitutional amendment to change the pension clause,http://elections.chicagotribune.com/candidates/casey-urlacher/,Pensions,IL
1657,1013,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,I support transparency of records.,Supports transparency of police disciplinary records,http://www.suntimescandidates.com/urlacher--casey.html,Public Safety + Criminal Justice,IL
1658,1014,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,"Yes, I support the goal of reducing the adult prison population by 25% by 2025.",Supports the goal of reducing the adult prison population by 25% by 2025,http://www.suntimescandidates.com/urlacher--casey.html,Public Safety + Criminal Justice,IL
1659,1015,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,"Moving forward, I support the placement of all newly hired public employees into a 401k-retirement system plan.",Supports the placement of all newly hired public employees into a 401k-retirement plan,http://www.suntimescandidates.com/urlacher--casey.html,Social Services,IL
1660,1016,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,Adopt a progressive income tax ?? Oppose,Opposes adopting a progressive income tax,http://www.suntimescandidates.com/urlacher--casey.html,Taxes,IL
1661,1017,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,Expand sales tax to services ?? Oppose,Opposes expanding sales taxes to services,http://www.suntimescandidates.com/urlacher--casey.html,Taxes,IL
1662,1018,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,"Increase the states income tax on individuals or corporations, either temporarily or permanently ? Oppose",Oposes increase in state income tax on individuals or corporations,http://www.suntimescandidates.com/urlacher--casey.html,Taxes,IL
1663,1019,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,I do not support adding any further tax burden to our constituents.,Opposes adding any further tax burden,http://www.suntimescandidates.com/urlacher--casey.html,Taxes,IL
1664,1020,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,"I do not support an income tax increase; however, if a Democrat tax increase does become reality, then I would like to see a certain portion of that increase be dedicated to capital costs.","Opposes an income tax increase; however, supports putting a certain portion towards capital costs if a Democrat tax increase does become a reality",http://www.suntimescandidates.com/urlacher--casey.html,Taxes,IL
1665,1021,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,"Tax retirement income in excess of $50,000 ?? Oppose","Opposes tax retirement income in excess of $50,000",http://www.suntimescandidates.com/urlacher--casey.html,Taxes,IL
1666,1022,CaseyUrlacher.IL.2016,Illinois Senate,State Senate,26,state-senate-district-26,Republican,Casey,Urlacher,N,"I oppose any increase in the state income or sales tax, a progressive income tax or taxes on retirement income.",Opposes a progressive income tax,http://caseyurlacher.net/issues/,Taxes,IL
